trip_id,customer_id,driver_id,pickup_location,drop_location,trip_fare
TRIP55301,CUST21270,DRIVER5509,Lucknow,Ahmedabad,254.81
TRIP55303,CUST37511,DRIVER7605,Ahmedabad,Chennai,158.39
TRIP55304,CUST30041,DRIVER8158,Chennai,Hyderabad,429.08
TRIP55310,CUST16159,DRIVER1658,Kolkata,Pune,890.4
TRIP55312,CUST23661,DRIVER4534,Bangalore,Kolkata,863.53
TRIP55313,CUST16925,DRIVER7218,Kolkata,Jaipur,819.09
TRIP55329,CUST12972,DRIVER9714,Jaipur,Pune,744.15
TRIP55331,CUST18422,DRIVER8175,Bangalore,Lucknow,545.73
TRIP55332,CUST30593,DRIVER3564,Ahmedabad,Kolkata,189.24
TRIP55334,CUST13302,DRIVER1244,Mumbai,Lucknow,284.69
TRIP55335,CUST2950,DRIVER4678,Bangalore,Jaipur,176.71
TRIP55336,CUST31544,DRIVER8648,Ahmedabad,Mumbai,388.87
TRIP55339,CUST19956,DRIVER8659,Bangalore,Chennai,293.95
TRIP55342,CUST23087,DRIVER8456,Mumbai,Bangalore,616.85
TRIP55349,CUST9088,DRIVER5139,Jaipur,Lucknow,322.45
TRIP55352,CUST11870,DRIVER7695,Hyderabad,Lucknow,976.03
TRIP55353,CUST42053,DRIVER2535,Hyderabad,Ahmedabad,934.19
TRIP55355,CUST32096,DRIVER8200,Hyderabad,Delhi,181.64
TRIP55356,CUST32112,DRIVER4384,Kolkata,Pune,452.31
TRIP55358,CUST24191,DRIVER272,Ahmedabad,Lucknow,876.01
TRIP55359,CUST36636,DRIVER9255,Pune,Lucknow,228.25
TRIP55360,CUST20505,DRIVER1763,Delhi,Bangalore,776.48
TRIP55363,CUST41170,DRIVER2341,Mumbai,Pune,255.59
TRIP55370,CUST26255,DRIVER5621,Delhi,Hyderabad,671.98
TRIP55372,CUST21024,DRIVER9625,Kolkata,Ahmedabad,493.26
TRIP55373,CUST41160,DRIVER2367,Jaipur,Mumbai,723.37
TRIP55374,CUST42359,DRIVER7449,Ahmedabad,Delhi,866.63
TRIP55377,CUST4251,DRIVER978,Mumbai,Lucknow,783.75
TRIP55378,CUST5922,DRIVER3280,Hyderabad,Mumbai,369.25
TRIP55386,CUST7482,DRIVER6121,Chennai,Jaipur,576.11
TRIP55388,CUST9392,DRIVER5886,Mumbai,Chennai,363.64
TRIP55390,CUST49357,DRIVER25,Mumbai,Hyderabad,692.78
TRIP55391,CUST21266,DRIVER2655,Hyderabad,Delhi,642.57
TRIP55398,CUST42078,DRIVER2321,Mumbai,Hyderabad,782.34
TRIP55402,CUST31088,DRIVER9816,Pune,Bangalore,574.92
TRIP55404,CUST1390,DRIVER1716,Lucknow,Pune,925.22
TRIP55411,CUST46420,DRIVER1968,Mumbai,Lucknow,563.44
TRIP55413,CUST21456,DRIVER8518,Kolkata,Pune,795.67
TRIP55416,CUST28759,DRIVER7367,Bangalore,Kolkata,673.5
TRIP55421,CUST41932,DRIVER1006,Kolkata,Bangalore,683.21
TRIP55425,CUST19243,DRIVER5606,Bangalore,Kolkata,883.23
TRIP55426,CUST23841,DRIVER1128,Chennai,Ahmedabad,328.04
TRIP55431,CUST23369,DRIVER4119,Ahmedabad,Chennai,838.3
TRIP55432,CUST42153,DRIVER2830,Bangalore,Jaipur,771.77
TRIP55436,CUST20594,DRIVER289,Mumbai,Jaipur,482.8
TRIP55440,CUST3365,DRIVER3501,Hyderabad,Kolkata,109.99
TRIP55441,CUST4442,DRIVER1830,Jaipur,Bangalore,216.53
TRIP55452,CUST20811,DRIVER4516,Jaipur,Mumbai,314.62
TRIP55453,CUST40876,DRIVER5138,Bangalore,Hyderabad,273.46
TRIP55455,CUST40148,DRIVER3617,Pune,Kolkata,318.52
TRIP55457,CUST23593,DRIVER6149,Hyderabad,Jaipur,757.2
TRIP55463,CUST7293,DRIVER4196,Ahmedabad,Pune,938.04
TRIP55465,CUST36060,DRIVER6429,Hyderabad,Jaipur,493.47
TRIP55466,CUST42636,DRIVER638,Mumbai,Delhi,967.4
TRIP55476,CUST1920,DRIVER7477,Hyderabad,Mumbai,679.55
TRIP55477,CUST41771,DRIVER5099,Kolkata,Lucknow,565.73
TRIP55479,CUST48272,DRIVER4280,Ahmedabad,Bangalore,530.05
TRIP55480,CUST10053,DRIVER484,Jaipur,Mumbai,582.48
TRIP55481,CUST30992,DRIVER3380,Ahmedabad,Mumbai,737.97
TRIP55486,CUST44803,DRIVER5074,Jaipur,Hyderabad,786.89
TRIP55488,CUST45185,DRIVER2660,Hyderabad,Ahmedabad,65.54
TRIP55489,CUST11898,DRIVER2112,Chennai,Lucknow,710.83
TRIP55490,CUST29424,DRIVER3690,Pune,Hyderabad,891.02
TRIP55491,CUST16297,DRIVER1569,Bangalore,Kolkata,73.3
TRIP55493,CUST31839,DRIVER3331,Lucknow,Hyderabad,294.12
TRIP55496,CUST43761,DRIVER1890,Mumbai,Bangalore,469.6
TRIP55499,CUST23961,DRIVER6546,Delhi,Mumbai,812.38
TRIP55500,CUST11465,DRIVER3465,Ahmedabad,Pune,230.23
TRIP55506,CUST43252,DRIVER5354,Kolkata,Bangalore,281.91
TRIP55511,CUST8364,DRIVER8339,Bangalore,Hyderabad,137.03
TRIP55512,CUST29804,DRIVER5313,Jaipur,Hyderabad,120.52
TRIP55513,CUST33761,DRIVER4926,Pune,Jaipur,80.0
TRIP55518,CUST36558,DRIVER7645,Ahmedabad,Delhi,991.84
TRIP55520,CUST21525,DRIVER1666,Mumbai,Kolkata,978.98
TRIP55525,CUST352,DRIVER9848,Mumbai,Hyderabad,270.03
TRIP55528,CUST34381,DRIVER9063,Ahmedabad,Kolkata,957.91
TRIP55529,CUST14865,DRIVER3275,Hyderabad,Kolkata,65.33
TRIP55530,CUST43113,DRIVER6157,Ahmedabad,Hyderabad,875.09
TRIP55534,CUST25730,DRIVER944,Pune,Bangalore,304.25
TRIP55541,CUST26790,DRIVER2901,Mumbai,Bangalore,831.59
TRIP55544,CUST29338,DRIVER4431,Jaipur,Bangalore,824.22
TRIP55549,CUST29928,DRIVER3410,Lucknow,Mumbai,800.59
TRIP55551,CUST2091,DRIVER1782,Kolkata,Hyderabad,560.48
TRIP55552,CUST4659,DRIVER6093,Lucknow,Bangalore,493.64
TRIP55555,CUST34941,DRIVER3380,Mumbai,Ahmedabad,472.09
TRIP55558,CUST11447,DRIVER373,Pune,Delhi,600.96
TRIP55561,CUST30431,DRIVER2531,Hyderabad,Chennai,98.11
TRIP55563,CUST33357,DRIVER941,Delhi,Bangalore,276.14
TRIP55565,CUST43352,DRIVER7901,Kolkata,Hyderabad,252.57
TRIP55566,CUST41209,DRIVER6112,Bangalore,Hyderabad,53.13
TRIP55570,CUST35771,DRIVER5231,Lucknow,Chennai,892.36
TRIP55574,CUST18052,DRIVER8105,Lucknow,Jaipur,885.75
TRIP55575,CUST36519,DRIVER3020,Pune,Mumbai,649.38
TRIP55576,CUST38219,DRIVER2923,Bangalore,Pune,472.91
TRIP55577,CUST11339,DRIVER6156,Delhi,Mumbai,600.64
TRIP55579,CUST3784,DRIVER2215,Pune,Chennai,539.56
TRIP55580,CUST6941,DRIVER2633,Chennai,Pune,425.97
TRIP55581,CUST41507,DRIVER4145,Ahmedabad,Jaipur,441.71
TRIP55585,CUST39778,DRIVER9848,Bangalore,Jaipur,465.33
TRIP55586,CUST36773,DRIVER1330,Hyderabad,Ahmedabad,204.25
TRIP55588,CUST2317,DRIVER2697,Hyderabad,Jaipur,744.02
TRIP55589,CUST6358,DRIVER8992,Hyderabad,Lucknow,76.0
TRIP55598,CUST7289,DRIVER6764,Lucknow,Hyderabad,646.07
TRIP55599,CUST37067,DRIVER5302,Bangalore,Lucknow,450.59
TRIP55601,CUST14692,DRIVER2894,Kolkata,Lucknow,653.44
TRIP55602,CUST34356,DRIVER3384,Jaipur,Lucknow,315.21
TRIP55608,CUST35119,DRIVER5942,Lucknow,Ahmedabad,141.16
TRIP55612,CUST13629,DRIVER563,Pune,Ahmedabad,262.95
TRIP55619,CUST44814,DRIVER9113,Delhi,Jaipur,709.41
TRIP55620,CUST26644,DRIVER8501,Pune,Delhi,854.96
TRIP55621,CUST40682,DRIVER6178,Delhi,Ahmedabad,899.12
TRIP55627,CUST34577,DRIVER5182,Bangalore,Ahmedabad,528.05
TRIP55629,CUST26748,DRIVER6326,Hyderabad,Delhi,975.12
TRIP55630,CUST24404,DRIVER1505,Jaipur,Kolkata,536.66
TRIP55632,CUST48808,DRIVER1615,Delhi,Bangalore,182.28
TRIP55634,CUST4530,DRIVER2037,Pune,Mumbai,472.24
TRIP55642,CUST33597,DRIVER5718,Jaipur,Mumbai,395.83
TRIP55645,CUST22088,DRIVER9406,Jaipur,Chennai,266.88
TRIP55646,CUST19307,DRIVER7370,Pune,Lucknow,970.2
TRIP55648,CUST21100,DRIVER2300,Ahmedabad,Jaipur,616.64
TRIP55651,CUST21993,DRIVER4545,Kolkata,Mumbai,258.39
TRIP55653,CUST20196,DRIVER7713,Kolkata,Ahmedabad,716.91
TRIP55660,CUST23802,DRIVER1990,Chennai,Jaipur,229.8
TRIP55661,CUST15586,DRIVER8965,Jaipur,Ahmedabad,249.56
TRIP55662,CUST9101,DRIVER8057,Mumbai,Lucknow,970.49
TRIP55664,CUST28270,DRIVER5467,Lucknow,Ahmedabad,856.98
TRIP55666,CUST37796,DRIVER6529,Kolkata,Delhi,246.04
TRIP55679,CUST21029,DRIVER5391,Ahmedabad,Pune,832.05
TRIP55680,CUST9997,DRIVER8946,Pune,Hyderabad,287.67
TRIP55684,CUST3085,DRIVER5806,Hyderabad,Ahmedabad,658.99
TRIP55686,CUST3127,DRIVER1518,Jaipur,Pune,245.59
TRIP55691,CUST3635,DRIVER3827,Pune,Ahmedabad,973.28
TRIP55693,CUST10945,DRIVER192,Delhi,Hyderabad,869.72
TRIP55694,CUST32032,DRIVER3298,Chennai,Ahmedabad,505.18
TRIP55695,CUST48638,DRIVER9431,Pune,Delhi,92.11
TRIP55700,CUST2702,DRIVER7624,Delhi,Chennai,842.21
TRIP55704,CUST12559,DRIVER1355,Hyderabad,Pune,121.82
TRIP55705,CUST11189,DRIVER3827,Delhi,Mumbai,981.87
TRIP55708,CUST567,DRIVER9718,Delhi,Ahmedabad,848.41
TRIP55710,CUST3395,DRIVER3343,Ahmedabad,Chennai,463.06
TRIP55714,CUST38705,DRIVER8429,Mumbai,Jaipur,197.72
TRIP55717,CUST27601,DRIVER2952,Chennai,Bangalore,644.98
TRIP55718,CUST31575,DRIVER4551,Pune,Delhi,356.15
TRIP55719,CUST23563,DRIVER3352,Delhi,Jaipur,691.07
TRIP55721,CUST12529,DRIVER9968,Chennai,Mumbai,779.78
TRIP55722,CUST25737,DRIVER9392,Hyderabad,Delhi,606.4
TRIP55723,CUST5147,DRIVER2692,Delhi,Kolkata,571.78
TRIP55726,CUST29588,DRIVER3398,Pune,Kolkata,252.74
TRIP55731,CUST21151,DRIVER6878,Delhi,Mumbai,661.2
TRIP55732,CUST39306,DRIVER739,Ahmedabad,Bangalore,748.08
TRIP55733,CUST44840,DRIVER6469,Delhi,Chennai,951.33
TRIP55734,CUST13536,DRIVER5131,Hyderabad,Jaipur,378.17
TRIP55739,CUST25822,DRIVER8027,Hyderabad,Pune,240.13
TRIP55740,CUST6907,DRIVER5937,Jaipur,Delhi,410.6
TRIP55743,CUST10960,DRIVER4088,Jaipur,Mumbai,473.24
TRIP55749,CUST23317,DRIVER6553,Delhi,Chennai,329.93
TRIP55750,CUST25782,DRIVER9729,Kolkata,Mumbai,338.48
TRIP55754,CUST43247,DRIVER2185,Chennai,Hyderabad,155.83
TRIP55755,CUST36210,DRIVER4573,Kolkata,Pune,487.37
TRIP55758,CUST862,DRIVER7113,Ahmedabad,Pune,149.69
TRIP55765,CUST26652,DRIVER5747,Bangalore,Jaipur,375.88
TRIP55768,CUST8426,DRIVER4371,Hyderabad,Chennai,414.42
TRIP55777,CUST42641,DRIVER5956,Mumbai,Pune,939.19
TRIP55778,CUST39845,DRIVER4281,Bangalore,Kolkata,897.44
TRIP55780,CUST45267,DRIVER878,Hyderabad,Pune,774.04
TRIP55784,CUST49421,DRIVER2179,Delhi,Bangalore,926.6
TRIP55788,CUST46207,DRIVER9590,Ahmedabad,Kolkata,746.44
TRIP55789,CUST21704,DRIVER7190,Ahmedabad,Lucknow,181.63
TRIP55791,CUST39034,DRIVER974,Hyderabad,Lucknow,118.49
TRIP55793,CUST46446,DRIVER9288,Delhi,Kolkata,509.22
TRIP55796,CUST1431,DRIVER3564,Hyderabad,Delhi,500.42
TRIP55802,CUST16398,DRIVER9840,Mumbai,Hyderabad,689.22
TRIP55804,CUST38836,DRIVER8675,Lucknow,Chennai,266.71
TRIP55807,CUST37396,DRIVER3975,Hyderabad,Delhi,952.86
TRIP55808,CUST41043,DRIVER167,Mumbai,Lucknow,772.45
TRIP55816,CUST26562,DRIVER3790,Jaipur,Lucknow,569.67
TRIP55825,CUST37656,DRIVER1890,Lucknow,Jaipur,523.76
TRIP55826,CUST36641,DRIVER4154,Jaipur,Lucknow,721.48
TRIP55830,CUST7611,DRIVER2015,Jaipur,Pune,800.88
TRIP55831,CUST15132,DRIVER3444,Ahmedabad,Kolkata,256.37
TRIP55833,CUST34696,DRIVER3434,Mumbai,Kolkata,717.0
TRIP55834,CUST40200,DRIVER2340,Jaipur,Pune,895.33
TRIP55835,CUST31557,DRIVER1674,Hyderabad,Kolkata,766.74
TRIP55839,CUST45662,DRIVER5509,Mumbai,Pune,161.5
TRIP55845,CUST33349,DRIVER6234,Bangalore,Jaipur,483.77
TRIP55850,CUST24286,DRIVER6183,Chennai,Mumbai,523.43
TRIP55855,CUST262,DRIVER2418,Ahmedabad,Jaipur,74.43
TRIP55856,CUST47620,DRIVER2728,Chennai,Jaipur,923.7
TRIP55857,CUST44957,DRIVER6933,Delhi,Ahmedabad,355.68
TRIP55866,CUST9626,DRIVER1610,Lucknow,Mumbai,658.61
TRIP55870,CUST1924,DRIVER5972,Lucknow,Pune,152.15
TRIP55871,CUST361,DRIVER8951,Bangalore,Delhi,706.25
TRIP55872,CUST36374,DRIVER4551,Pune,Jaipur,768.3
TRIP55873,CUST6770,DRIVER3309,Hyderabad,Ahmedabad,844.22
TRIP55876,CUST12650,DRIVER1902,Hyderabad,Bangalore,801.41
TRIP55877,CUST20330,DRIVER16,Kolkata,Ahmedabad,69.94
TRIP55879,CUST49923,DRIVER6341,Pune,Hyderabad,492.45
TRIP55880,CUST8779,DRIVER2749,Chennai,Kolkata,304.83
TRIP55883,CUST29424,DRIVER5168,Lucknow,Delhi,691.43
TRIP55884,CUST29625,DRIVER5025,Pune,Bangalore,518.93
TRIP55892,CUST20151,DRIVER1782,Ahmedabad,Chennai,254.18
TRIP55893,CUST37151,DRIVER871,Kolkata,Pune,511.23
TRIP55897,CUST44688,DRIVER8369,Jaipur,Kolkata,658.92
TRIP55902,CUST39785,DRIVER5023,Lucknow,Kolkata,378.59
TRIP55903,CUST16963,DRIVER5719,Jaipur,Ahmedabad,177.59
TRIP55904,CUST18086,DRIVER5060,Hyderabad,Lucknow,750.02
TRIP55906,CUST18063,DRIVER2748,Hyderabad,Jaipur,55.12
TRIP55910,CUST7069,DRIVER8611,Lucknow,Kolkata,742.07
TRIP55912,CUST25369,DRIVER8700,Pune,Bangalore,892.67
TRIP55915,CUST34829,DRIVER2329,Ahmedabad,Kolkata,111.56
TRIP55917,CUST6093,DRIVER4663,Ahmedabad,Bangalore,746.47
TRIP55920,CUST9832,DRIVER7144,Bangalore,Ahmedabad,542.81
TRIP55923,CUST44063,DRIVER2185,Bangalore,Ahmedabad,289.92
TRIP55924,CUST14500,DRIVER9067,Jaipur,Hyderabad,789.98
TRIP55926,CUST30267,DRIVER6064,Pune,Hyderabad,751.74
TRIP55927,CUST36785,DRIVER6480,Pune,Jaipur,106.18
TRIP55929,CUST19616,DRIVER7728,Ahmedabad,Delhi,691.23
TRIP55932,CUST8138,DRIVER6944,Mumbai,Jaipur,229.86
TRIP55933,CUST39589,DRIVER2992,Lucknow,Bangalore,666.24
TRIP55934,CUST38251,DRIVER8149,Pune,Bangalore,894.81
TRIP55935,CUST16191,DRIVER6835,Lucknow,Delhi,699.52
TRIP55936,CUST13756,DRIVER9322,Lucknow,Pune,447.87
TRIP55943,CUST25394,DRIVER8004,Kolkata,Lucknow,84.59
TRIP55944,CUST24374,DRIVER8736,Kolkata,Hyderabad,83.85
TRIP55947,CUST35698,DRIVER1124,Pune,Jaipur,867.54
TRIP55951,CUST26081,DRIVER3690,Mumbai,Chennai,647.78
TRIP55961,CUST19683,DRIVER6447,Lucknow,Kolkata,506.26
TRIP55965,CUST15537,DRIVER3380,Mumbai,Bangalore,107.47
TRIP55966,CUST5946,DRIVER5310,Jaipur,Mumbai,187.78
TRIP55967,CUST28814,DRIVER7913,Bangalore,Ahmedabad,919.71
TRIP55971,CUST36833,DRIVER4195,Bangalore,Lucknow,120.65
TRIP55972,CUST46800,DRIVER1940,Delhi,Ahmedabad,527.76
TRIP55983,CUST1135,DRIVER2923,Mumbai,Pune,784.03
TRIP55989,CUST14662,DRIVER5831,Hyderabad,Jaipur,624.65
TRIP55991,CUST31230,DRIVER9024,Hyderabad,Lucknow,749.22
TRIP55999,CUST23527,DRIVER961,Pune,Lucknow,363.07
TRIP56002,CUST15398,DRIVER2786,Hyderabad,Delhi,541.78
TRIP56007,CUST29395,DRIVER5501,Jaipur,Delhi,538.48
TRIP56009,CUST44058,DRIVER4446,Pune,Kolkata,341.59
TRIP56019,CUST1666,DRIVER6157,Delhi,Jaipur,421.04
TRIP56022,CUST35255,DRIVER5600,Kolkata,Chennai,886.38
TRIP56024,CUST34224,DRIVER6135,Kolkata,Lucknow,925.91
TRIP56025,CUST46113,DRIVER2483,Mumbai,Ahmedabad,933.0
TRIP56035,CUST46294,DRIVER6628,Hyderabad,Lucknow,314.42
TRIP56043,CUST2621,DRIVER6958,Chennai,Delhi,381.1
TRIP56048,CUST23895,DRIVER3477,Lucknow,Chennai,189.2
TRIP56051,CUST3752,DRIVER8706,Ahmedabad,Hyderabad,317.29
TRIP56052,CUST23146,DRIVER8047,Delhi,Kolkata,446.4
TRIP56055,CUST5550,DRIVER5585,Pune,Delhi,455.01
TRIP56056,CUST12499,DRIVER3302,Mumbai,Lucknow,144.98
TRIP56059,CUST4742,DRIVER3827,Mumbai,Kolkata,190.93
TRIP56063,CUST12810,DRIVER3440,Kolkata,Mumbai,766.38
TRIP56068,CUST38196,DRIVER9948,Pune,Delhi,759.18
TRIP56069,CUST48395,DRIVER9439,Chennai,Hyderabad,347.57
TRIP56073,CUST32362,DRIVER3741,Jaipur,Lucknow,816.55
TRIP56074,CUST10783,DRIVER5174,Bangalore,Jaipur,440.03
TRIP56076,CUST33822,DRIVER9568,Bangalore,Kolkata,600.28
TRIP56080,CUST7223,DRIVER8876,Delhi,Lucknow,836.36
TRIP56081,CUST24688,DRIVER8408,Chennai,Ahmedabad,263.63
TRIP56084,CUST12324,DRIVER7739,Chennai,Pune,70.0
TRIP56086,CUST23731,DRIVER1158,Hyderabad,Mumbai,981.63
TRIP56088,CUST49853,DRIVER9677,Pune,Delhi,799.87
TRIP56089,CUST26437,DRIVER1510,Ahmedabad,Jaipur,610.77
TRIP56093,CUST22668,DRIVER5709,Chennai,Ahmedabad,151.01
TRIP56097,CUST10364,DRIVER5593,Jaipur,Kolkata,151.73
TRIP56101,CUST3208,DRIVER9831,Pune,Lucknow,267.37
TRIP56102,CUST33758,DRIVER2635,Ahmedabad,Lucknow,235.01
TRIP56106,CUST30883,DRIVER5138,Kolkata,Mumbai,928.77
TRIP56108,CUST13569,DRIVER6855,Bangalore,Kolkata,170.8
TRIP56109,CUST8308,DRIVER2340,Ahmedabad,Bangalore,954.14
TRIP56111,CUST47406,DRIVER6217,Bangalore,Pune,174.83
TRIP56126,CUST9240,DRIVER2352,Jaipur,Lucknow,697.03
TRIP56127,CUST28603,DRIVER7202,Kolkata,Jaipur,612.31
TRIP56128,CUST43468,DRIVER6158,Pune,Lucknow,939.42
TRIP56129,CUST23267,DRIVER4123,Chennai,Hyderabad,607.45
TRIP56130,CUST5954,DRIVER2071,Ahmedabad,Lucknow,804.59
TRIP56133,CUST49892,DRIVER1118,Delhi,Ahmedabad,570.63
TRIP56134,CUST27578,DRIVER8608,Chennai,Pune,370.3
TRIP56136,CUST12841,DRIVER3306,Chennai,Lucknow,411.84
TRIP56143,CUST27027,DRIVER79,Delhi,Bangalore,680.38
TRIP56147,CUST21890,DRIVER1057,Chennai,Jaipur,676.66
TRIP56148,CUST10502,DRIVER3172,Ahmedabad,Mumbai,910.92
TRIP56151,CUST36009,DRIVER3540,Chennai,Mumbai,369.57
TRIP56155,CUST6159,DRIVER6623,Kolkata,Lucknow,600.62
TRIP56162,CUST13631,DRIVER1113,Hyderabad,Pune,425.64
TRIP56163,CUST27664,DRIVER4474,Ahmedabad,Chennai,539.9
TRIP56165,CUST31963,DRIVER5311,Lucknow,Delhi,291.57
TRIP56167,CUST47212,DRIVER5902,Delhi,Pune,798.57
TRIP56169,CUST9617,DRIVER9900,Lucknow,Mumbai,674.0
TRIP56171,CUST17834,DRIVER2684,Jaipur,Bangalore,659.99
TRIP56179,CUST39954,DRIVER8092,Mumbai,Ahmedabad,97.54
TRIP56186,CUST26884,DRIVER4236,Pune,Bangalore,191.54
TRIP56188,CUST7874,DRIVER2426,Kolkata,Jaipur,230.62
TRIP56192,CUST6485,DRIVER6977,Bangalore,Ahmedabad,824.85
TRIP56194,CUST37398,DRIVER294,Ahmedabad,Jaipur,682.1
TRIP56195,CUST5512,DRIVER3071,Chennai,Jaipur,895.55
TRIP56198,CUST39411,DRIVER8209,Mumbai,Ahmedabad,584.32
TRIP56200,CUST20272,DRIVER8723,Delhi,Jaipur,949.47
TRIP56201,CUST2932,DRIVER2793,Delhi,Lucknow,753.07
TRIP56204,CUST10488,DRIVER300,Lucknow,Chennai,284.78
TRIP56205,CUST4072,DRIVER5562,Kolkata,Pune,979.89
TRIP56210,CUST10659,DRIVER4752,Pune,Delhi,709.73
TRIP56211,CUST43074,DRIVER8619,Mumbai,Pune,523.53
TRIP56219,CUST6049,DRIVER2502,Mumbai,Delhi,941.15
TRIP56222,CUST11761,DRIVER7895,Pune,Hyderabad,587.52
TRIP56223,CUST18875,DRIVER4907,Delhi,Ahmedabad,379.08
TRIP56225,CUST5268,DRIVER4370,Mumbai,Ahmedabad,976.91
TRIP56230,CUST40413,DRIVER3745,Chennai,Delhi,113.42
TRIP56235,CUST22440,DRIVER5543,Chennai,Bangalore,418.07
TRIP56236,CUST20507,DRIVER2483,Bangalore,Chennai,232.99
TRIP56237,CUST46342,DRIVER2024,Lucknow,Mumbai,395.34
TRIP56242,CUST28863,DRIVER3275,Kolkata,Hyderabad,571.25
TRIP56244,CUST40180,DRIVER4897,Hyderabad,Bangalore,556.21
TRIP56247,CUST44086,DRIVER4097,Chennai,Mumbai,916.97
TRIP56256,CUST33627,DRIVER3290,Bangalore,Lucknow,378.1
TRIP56258,CUST32199,DRIVER2700,Jaipur,Chennai,96.44
TRIP56261,CUST42443,DRIVER664,Mumbai,Chennai,418.44
TRIP56262,CUST15749,DRIVER6559,Jaipur,Hyderabad,942.81
TRIP56263,CUST5702,DRIVER1906,Hyderabad,Bangalore,630.34
TRIP56264,CUST21395,DRIVER3931,Lucknow,Pune,397.0
TRIP56269,CUST9172,DRIVER171,Ahmedabad,Jaipur,134.59
TRIP56273,CUST44497,DRIVER4734,Kolkata,Mumbai,739.01
TRIP56274,CUST21521,DRIVER1642,Pune,Hyderabad,717.06
TRIP56275,CUST44500,DRIVER2933,Hyderabad,Mumbai,933.25
TRIP56276,CUST1164,DRIVER3858,Mumbai,Bangalore,638.08
TRIP56277,CUST17119,DRIVER167,Mumbai,Delhi,872.9
TRIP56278,CUST37156,DRIVER134,Pune,Lucknow,992.08
TRIP56282,CUST28557,DRIVER7919,Jaipur,Chennai,597.34
TRIP56284,CUST46736,DRIVER2575,Kolkata,Lucknow,632.35
TRIP56287,CUST17456,DRIVER3518,Delhi,Kolkata,877.51
TRIP56288,CUST27428,DRIVER388,Ahmedabad,Mumbai,573.27
TRIP56290,CUST3655,DRIVER8158,Pune,Kolkata,235.56
TRIP56293,CUST41002,DRIVER9861,Pune,Chennai,693.25
TRIP56296,CUST39599,DRIVER2461,Jaipur,Hyderabad,79.18
TRIP56298,CUST35045,DRIVER8747,Chennai,Jaipur,877.66
TRIP56300,CUST45372,DRIVER4329,Kolkata,Jaipur,171.19
TRIP56303,CUST30610,DRIVER6261,Ahmedabad,Lucknow,83.95
TRIP56305,CUST11019,DRIVER9673,Kolkata,Chennai,410.61
TRIP56306,CUST28089,DRIVER5928,Jaipur,Delhi,152.6
TRIP56308,CUST43426,DRIVER3798,Delhi,Hyderabad,307.75
TRIP56311,CUST7365,DRIVER8948,Kolkata,Bangalore,350.0
TRIP56315,CUST16817,DRIVER6453,Kolkata,Delhi,274.07
TRIP56317,CUST10214,DRIVER7335,Chennai,Bangalore,66.16
TRIP56320,CUST46411,DRIVER5590,Delhi,Kolkata,103.75
TRIP56322,CUST23251,DRIVER1269,Chennai,Jaipur,664.74
TRIP56323,CUST24905,DRIVER976,Kolkata,Mumbai,737.73
TRIP56326,CUST37195,DRIVER4563,Kolkata,Jaipur,632.79
TRIP56329,CUST12364,DRIVER738,Bangalore,Pune,437.07
TRIP56332,CUST46709,DRIVER6667,Kolkata,Delhi,348.07
TRIP56334,CUST38057,DRIVER392,Bangalore,Ahmedabad,241.14
TRIP56336,CUST18608,DRIVER3165,Chennai,Mumbai,682.68
TRIP56337,CUST44521,DRIVER4438,Mumbai,Lucknow,81.56
TRIP56338,CUST47214,DRIVER4011,Hyderabad,Bangalore,472.05
TRIP56344,CUST8488,DRIVER7159,Lucknow,Kolkata,919.09
TRIP56345,CUST25055,DRIVER6466,Mumbai,Pune,145.03
TRIP56347,CUST27731,DRIVER9563,Lucknow,Pune,512.65
TRIP56353,CUST19437,DRIVER1108,Jaipur,Ahmedabad,784.58
TRIP56358,CUST17581,DRIVER2046,Jaipur,Kolkata,994.52
TRIP56361,CUST46367,DRIVER2010,Pune,Bangalore,836.36
TRIP56366,CUST28951,DRIVER3783,Pune,Ahmedabad,133.06
TRIP56370,CUST16616,DRIVER9117,Jaipur,Chennai,148.64
TRIP56372,CUST19128,DRIVER8341,Hyderabad,Pune,561.24
TRIP56374,CUST13125,DRIVER7881,Delhi,Bangalore,364.04
TRIP56378,CUST37330,DRIVER9681,Mumbai,Jaipur,579.31
TRIP56381,CUST10325,DRIVER813,Kolkata,Ahmedabad,536.05
TRIP56382,CUST45287,DRIVER951,Kolkata,Lucknow,377.75
TRIP56387,CUST28643,DRIVER7999,Ahmedabad,Mumbai,763.22
TRIP56393,CUST47857,DRIVER9217,Ahmedabad,Bangalore,582.9
TRIP56394,CUST24155,DRIVER9392,Kolkata,Chennai,676.57
TRIP56396,CUST27660,DRIVER2042,Ahmedabad,Pune,980.08
TRIP56402,CUST35122,DRIVER1790,Delhi,Bangalore,294.25
TRIP56405,CUST9556,DRIVER6279,Lucknow,Kolkata,378.86
TRIP56410,CUST24478,DRIVER4539,Mumbai,Pune,849.87
TRIP56413,CUST16512,DRIVER3630,Delhi,Jaipur,436.49
TRIP56415,CUST20959,DRIVER3847,Ahmedabad,Delhi,204.4
TRIP56418,CUST34877,DRIVER5134,Jaipur,Kolkata,851.84
TRIP56419,CUST19440,DRIVER8275,Bangalore,Chennai,551.5
TRIP56422,CUST14457,DRIVER3597,Ahmedabad,Jaipur,277.11
TRIP56423,CUST28102,DRIVER9255,Pune,Lucknow,664.88
